Data;Município;Gênero da Vítima;Idade da Vítima
06/03/2025;Itapajé;Feminino;27
07/03/2025;Caucaia;Masculino;61
07/03/2025;Cascavel;Feminino;21
07/03/2025;Fortaleza;Feminino;34
07/03/2025;Maracanaú;Não identificado;Não Informada
07/03/2025;Maranguape;Não identificado;Não Informada
07/03/2025;Fortaleza;Feminino;25
07/03/2025;Fortaleza;Feminino;29
07/03/2025;Fortaleza;Feminino;56
07/03/2025;Fortaleza;Feminino;18
07/03/2025;Eusébio;Feminino;18
07/03/2025;Fortaleza;Feminino;40
07/03/2025;Morada Nova;Feminino;24
08/03/2025;Fortaleza;Feminino;19
08/03/2025;Saboeiro;Feminino;39
08/03/2025;Cascavel;Feminino;28
08/03/2025;Morada Nova;Feminino;28
08/03/2025;Morada Nova;Feminino;35
08/03/2025;Fortaleza;Feminino;37
09/03/2025;Fortaleza;Feminino;29
09/03/2025;Fortaleza;Masculino;37
09/03/2025;Jaguaribe;Masculino;35
09/03/2025;Fortaleza;Feminino;33
09/03/2025;Fortaleza;Feminino;26
09/03/2025;Fortaleza;Feminino;21
09/03/2025;Fortaleza;Masculino;51
09/03/2025;Crateús;Feminino;26
09/03/2025;Juazeiro do Norte;Feminino;55
09/03/2025;Fortaleza;Feminino;26
09/03/2025;Fortaleza;Feminino;29
10/03/2025;Fortaleza;Feminino;36
10/03/2025;Morada Nova;Feminino;30
10/03/2025;Fortaleza;Feminino;47
10/03/2025;Fortaleza;Feminino;47
10/03/2025;Fortaleza;Feminino;37
10/03/2025;Fortaleza;Masculino;24
10/03/2025;Baturité;Feminino;16
10/03/2025;Quixadá;Feminino;39
11/03/2025;Fortaleza;Masculino;65
11/03/2025;Juazeiro do Norte;Feminino;33
11/03/2025;Morada Nova;Feminino;23
11/03/2025;Fortaleza;Feminino;48
11/03/2025;Pacatuba;Feminino;32
11/03/2025;Fortim;Feminino;36
11/03/2025;Fortaleza;Feminino;28
11/03/2025;Maracanaú;Feminino;29
11/03/2025;Cascavel;Feminino;29
11/03/2025;Acopiara;Masculino;32
11/03/2025;Juazeiro do Norte;Feminino;23
11/03/2025;Fortaleza;Feminino;47
11/03/2025;Fortaleza;Feminino;24
11/03/2025;Fortaleza;Masculino;27
12/03/2025;Fortaleza;Feminino;41
12/03/2025;Morada Nova;Feminino;41
12/03/2025;Caucaia;Feminino;51
12/03/2025;Caucaia;Masculino;58
12/03/2025;Fortaleza;Feminino;26
12/03/2025;Fortaleza;Feminino;33
12/03/2025;Fortaleza;Feminino;43
12/03/2025;Caucaia;Feminino;18
12/03/2025;Fortaleza;Masculino;33
12/03/2025;Santana do Acaraú;Feminino;25
13/03/2025;Marco;Feminino;40
13/03/2025;Morada Nova;Feminino;30
13/03/2025;Boa Viagem;Feminino;34
13/03/2025;Fortaleza;Masculino;40
13/03/2025;Sobral;Feminino;20
13/03/2025;Fortaleza;Feminino;19
13/03/2025;Fortaleza;Masculino;9
13/03/2025;Fortaleza;Feminino;12
13/03/2025;Ubajara;Feminino;43
13/03/2025;Fortaleza;Feminino;38
13/03/2025;Fortaleza;Feminino;40
14/03/2025;Alto Santo;Feminino;24
14/03/2025;Antonina do Norte;Não identificado;Não Informada
14/03/2025;Fortaleza;Feminino;28
14/03/2025;Fortaleza;Masculino;61
14/03/2025;Iguatu;Feminino;38
14/03/2025;Fortaleza;Feminino;38
14/03/2025;Acopiara;Feminino;41
15/03/2025;Itaitinga;Feminino;51
15/03/2025;Morada Nova;Não identificado;Não Informada
15/03/2025;Maracanaú;Feminino;44
15/03/2025;Quixadá;Feminino;32
15/03/2025;Baturité;Feminino;37
15/03/2025;Crato;Feminino;45
15/03/2025;Ibiapina;Não identificado;Não Informada
15/03/2025;Fortaleza;Feminino;31
16/03/2025;Quixadá;Não identificado;Não Informada
16/03/2025;Baturité;Não identificado;Não Informada
16/03/2025;Penaforte;Masculino;30
16/03/2025;Caucaia;Feminino;26
16/03/2025;Ipueiras;Não identificado;Não Informada
16/03/2025;Fortaleza;Feminino;36
16/03/2025;Fortaleza;Feminino;40
16/03/2025;Granja;Feminino;34
16/03/2025;Sobral;Feminino;27
16/03/2025;Fortaleza;Feminino;19
17/03/2025;Aquiraz;Feminino;38
17/03/2025;Beberibe;Feminino;27
17/03/2025;Horizonte;Feminino;46
17/03/2025;Fortaleza;Feminino;29
17/03/2025;Fortaleza;Feminino;36
17/03/2025;Juazeiro do Norte;Masculino;24
17/03/2025;Fortaleza;Feminino;20
17/03/2025;Fortaleza;Feminino;48
17/03/2025;Irauçuba;Feminino;20
17/03/2025;Fortaleza;Masculino;25
17/03/2025;Boa Viagem;Feminino;30
17/03/2025;Pacatuba;Feminino;35
17/03/2025;Fortaleza;Feminino;31
17/03/2025;Fortaleza;Masculino;37
17/03/2025;Ubajara;Masculino;27
18/03/2025;Horizonte;Feminino;15
18/03/2025;Itapajé;Não identificado;Não Informada
18/03/2025;Maracanaú;Feminino;37
18/03/2025;Fortaleza;Feminino;56
18/03/2025;Fortaleza;Feminino;28
18/03/2025;Quixadá;Feminino;70
18/03/2025;Fortaleza;Feminino;37
18/03/2025;Sobral;Feminino;34
18/03/2025;Fortaleza;Feminino;29
18/03/2025;Guaraciaba do Norte;Não identificado;Não Informada
18/03/2025;Fortaleza;Feminino;36
19/03/2025;Fortaleza;Feminino;25
19/03/2025;Maranguape;Masculino;54
19/03/2025;Maracanaú;Feminino;39
19/03/2025;Maracanaú;Masculino;74
19/03/2025;Fortaleza;Feminino;41
19/03/2025;Fortaleza;Feminino;52
19/03/2025;Fortim;Feminino;12
19/03/2025;Maracanaú;Feminino;42
19/03/2025;Fortaleza;Masculino;54
19/03/2025;Fortaleza;Feminino;39
20/03/2025;Cascavel;Feminino;31
20/03/2025;Fortaleza;Masculino;18
20/03/2025;Russas;Masculino;45
20/03/2025;Fortaleza;Feminino;40
20/03/2025;Fortaleza;Feminino;49
21/03/2025;Fortaleza;Feminino;36
21/03/2025;São Gonçalo do Amarante;Feminino;15
21/03/2025;Cascavel;Feminino;32
21/03/2025;Fortaleza;Feminino;38
21/03/2025;Icapuí;Feminino;Não Informada
21/03/2025;Fortaleza;Feminino;44
21/03/2025;Iguatu;Feminino;22
21/03/2025;Fortaleza;Feminino;37
21/03/2025;Caucaia;Não identificado;Não Informada
22/03/2025;São João do Jaguaribe;Feminino;44
22/03/2025;Fortaleza;Masculino;40
22/03/2025;Fortaleza;Feminino;23
23/03/2025;Capistrano;Feminino;21
23/03/2025;Fortaleza;Feminino;38
23/03/2025;Sobral;Feminino;55
23/03/2025;Fortaleza;Feminino;43
23/03/2025;Barreira;Feminino;50
24/03/2025;Eusébio;Não identificado;Não Informada
24/03/2025;Porteiras;Feminino;35
24/03/2025;Fortaleza;Feminino;39
24/03/2025;Crato;Feminino;39
24/03/2025;Eusébio;Feminino;26
24/03/2025;Fortaleza;Feminino;25
24/03/2025;Baturité;Feminino;28
24/03/2025;Ipu;Masculino;42
24/03/2025;Ipu;Masculino;42
24/03/2025;Fortaleza;Feminino;22
25/03/2025;Cruz;Não identificado;Não Informada
25/03/2025;Fortaleza;Não identificado;Não Informada
25/03/2025;Iguatu;Não identificado;Não Informada
25/03/2025;Nova Russas;Feminino;22
25/03/2025;Cascavel;Feminino;42
25/03/2025;Fortaleza;Feminino;38
25/03/2025;Fortaleza;Feminino;32
26/03/2025;Fortaleza;Feminino;47
26/03/2025;Fortaleza;Feminino;59
26/03/2025;Fortaleza;Feminino;27
26/03/2025;Juazeiro do Norte;Feminino;32
26/03/2025;Ipu;Feminino;58
26/03/2025;Ipu;Feminino;20
26/03/2025;Cascavel;Feminino;27
27/03/2025;Icó;Feminino;18
27/03/2025;Fortaleza;Feminino;18
27/03/2025;Itapajé;Feminino;28
27/03/2025;Pacatuba;Feminino;52
27/03/2025;Fortaleza;Feminino;34
27/03/2025;Fortaleza;Feminino;35
27/03/2025;Fortaleza;Feminino;39
27/03/2025;Caucaia;Feminino;25
27/03/2025;Itapipoca;Feminino;26
27/03/2025;Juazeiro do Norte;Não identificado;Não Informada
27/03/2025;Fortaleza;Não identificado;Não Informada
28/03/2025;Brejo Santo;Feminino;26
28/03/2025;Morada Nova;Feminino;36
28/03/2025;Fortaleza;Feminino;30
28/03/2025;Paracuru;Feminino;37
28/03/2025;Fortaleza;Feminino;27
28/03/2025;Fortaleza;Masculino;30
28/03/2025;Fortaleza;Masculino;34
28/03/2025;Fortaleza;Feminino;31
28/03/2025;Canindé;Feminino;50
29/03/2025;Fortaleza;Masculino;45
29/03/2025;Morada Nova;Feminino;39
29/03/2025;Fortaleza;Feminino;30
29/03/2025;Caucaia;Feminino;36
29/03/2025;Fortaleza;Feminino;21
29/03/2025;Baturité;Masculino;26
29/03/2025;Fortaleza;Feminino;35
30/03/2025;Fortaleza;Feminino;40
30/03/2025;Juazeiro do Norte;Masculino;38
30/03/2025;Fortaleza;Feminino;29
30/03/2025;Quixeramobim;Feminino;31
30/03/2025;Ipu;Não identificado;Não Informada
30/03/2025;Fortaleza;Não identificado;Não Informada
30/03/2025;Fortaleza;Feminino;19
31/03/2025;Sobral;Feminino;29
31/03/2025;Juazeiro do Norte;Feminino;31
31/03/2025;Crato;Feminino;27
31/03/2025;Iguatu;Masculino;59
31/03/2025;Fortaleza;Feminino;41
31/03/2025;Itapajé;Não identificado;Não Informada
31/03/2025;Iguatu;Masculino;53
31/03/2025;Baturité;Feminino;40
31/03/2025;Fortaleza;Feminino;34
31/03/2025;Fortaleza;Não identificado;Não Informada
01/04/2025;Caucaia;Feminino;32
01/04/2025;Itapipoca;Feminino;15
01/04/2025;Juazeiro do Norte;Feminino;31
01/04/2025;Fortaleza;Feminino;39
01/04/2025;Fortaleza;Feminino;81
01/04/2025;Fortaleza;Feminino;Não Informada
01/04/2025;Caucaia;Feminino;46
01/04/2025;Ibiapina;Não identificado;Não Informada
01/04/2025;Fortaleza;Feminino;41
01/04/2025;Quixadá;Feminino;29
02/04/2025;Itapajé;Feminino;20
02/04/2025;Crato;Feminino;Não Informada
02/04/2025;Fortaleza;Feminino;61
02/04/2025;Fortaleza;Feminino;31
02/04/2025;Sobral;Masculino;33
02/04/2025;São Benedito;Feminino;43
02/04/2025;Juazeiro do Norte;Feminino;21
02/04/2025;Fortaleza;Masculino;29
02/04/2025;Quixadá;Feminino;27
02/04/2025;Pacajus;Feminino;30
02/04/2025;Crato;Masculino;24
02/04/2025;Crato;Feminino;24
02/04/2025;Fortaleza;Feminino;32
03/04/2025;Fortaleza;Feminino;25
03/04/2025;São Gonçalo do Amarante;Masculino;37
03/04/2025;Alcântaras;Feminino;36
03/04/2025;Pacatuba;Feminino;26
03/04/2025;Fortaleza;Feminino;52
03/04/2025;Fortaleza;Feminino;47
03/04/2025;Ipu;Masculino;41
03/04/2025;Itapajé;Feminino;22
03/04/2025;Fortaleza;Feminino;39
04/04/2025;Beberibe;Feminino;33
04/04/2025;Ipueiras;Feminino;32
04/04/2025;Viçosa do Ceará;Feminino;29
04/04/2025;Fortaleza;Masculino;48
04/04/2025;Juazeiro do Norte;Feminino;24
05/04/2025;Fortaleza;Feminino;29
05/04/2025;Fortim;Feminino;24
05/04/2025;Fortaleza;Feminino;38
05/04/2025;Fortaleza;Feminino;29
05/04/2025;Ibicuitinga;Não identificado;Não Informada
05/04/2025;Fortaleza;Feminino;22
05/04/2025;Fortaleza;Masculino;33
06/04/2025;Fortaleza;Feminino;68
06/04/2025;Fortaleza;Feminino;47
06/04/2025;Fortaleza;Feminino;45
06/04/2025;Juazeiro do Norte;Feminino;31
06/04/2025;Umari;Feminino;31
06/04/2025;Fortaleza;Feminino;34
06/04/2025;Eusébio;Feminino;38
06/04/2025;Caucaia;Feminino;32
06/04/2025;Fortaleza;Feminino;29
06/04/2025;Fortaleza;Feminino;31
07/04/2025;Fortaleza;Feminino;58
07/04/2025;Itapipoca;Masculino;51
07/04/2025;Juazeiro do Norte;Masculino;31
07/04/2025;Fortaleza;Feminino;39
07/04/2025;Santana do Acaraú;Feminino;33
07/04/2025;Fortaleza;Feminino;33
07/04/2025;Fortaleza;Feminino;27
07/04/2025;Juazeiro do Norte;Feminino;38
08/04/2025;Aracoiaba;Não identificado;Não Informada
08/04/2025;Fortaleza;Feminino;21
08/04/2025;Maranguape;Feminino;33
08/04/2025;Fortaleza;Feminino;18
08/04/2025;Jaguaruana;Feminino;31
08/04/2025;Morada Nova;Não identificado;Não Informada
08/04/2025;Maracanaú;Feminino;28
08/04/2025;Nova Russas;Não identificado;Não Informada
09/04/2025;Juazeiro do Norte;Masculino;39
09/04/2025;Tauá;Feminino;29
09/04/2025;Tauá;Masculino;36
09/04/2025;Maracanaú;Feminino;27
09/04/2025;Fortaleza;Feminino;27
09/04/2025;Acaraú;Feminino;19
09/04/2025;Morada Nova;Feminino;45
09/04/2025;Fortaleza;Feminino;38
10/04/2025;Fortaleza;Feminino;38
10/04/2025;Acopiara;Feminino;55
10/04/2025;Acopiara;Feminino;34
10/04/2025;Fortaleza;Feminino;49
10/04/2025;Fortaleza;Feminino;44
10/04/2025;Porteiras;Masculino;45
10/04/2025;Fortaleza;Feminino;28
10/04/2025;Paracuru;Feminino;33
10/04/2025;Morada Nova;Feminino;32
10/04/2025;Aracati;Não identificado;Não Informada
11/04/2025;Fortaleza;Feminino;44
11/04/2025;Fortaleza;Feminino;38
11/04/2025;Fortaleza;Masculino;35
11/04/2025;Fortaleza;Feminino;28
11/04/2025;Juazeiro do Norte;Feminino;36
11/04/2025;Fortaleza;Feminino;51
11/04/2025;Fortaleza;Feminino;28
11/04/2025;Fortaleza;Feminino;36
11/04/2025;Assaré;Feminino;Não Informada
12/04/2025;Jaguaribe;Masculino;21
12/04/2025;Fortaleza;Feminino;20
12/04/2025;Iguatu;Feminino;54
12/04/2025;Bela Cruz;Não identificado;Não Informada
12/04/2025;Fortaleza;Masculino;58
12/04/2025;Iguatu;Feminino;30
13/04/2025;Fortaleza;Feminino;36
13/04/2025;Fortaleza;Feminino;38
13/04/2025;Fortaleza;Feminino;26
13/04/2025;Aracati;Masculino;45
13/04/2025;Fortaleza;Feminino;43
13/04/2025;Morada Nova;Masculino;69
13/04/2025;Fortaleza;Feminino;62
13/04/2025;Trairi;Feminino;41
13/04/2025;Fortaleza;Feminino;38
14/04/2025;Fortaleza;Masculino;47
14/04/2025;Coreaú;Feminino;40
14/04/2025;Fortaleza;Feminino;34
14/04/2025;Guaraciaba do Norte;Não identificado;Não Informada
14/04/2025;Guaraciaba do Norte;Feminino;39
14/04/2025;Guaraciaba do Norte;Masculino;64
14/04/2025;Fortaleza;Feminino;32
14/04/2025;Fortaleza;Feminino;26
14/04/2025;Trairi;Masculino;24
14/04/2025;Trairi;Feminino;33
15/04/2025;Jaguaruana;Feminino;67
15/04/2025;Coreaú;Não identificado;Não Informada
15/04/2025;Fortaleza;Feminino;19
15/04/2025;Fortaleza;Feminino;22
15/04/2025;Sobral;Não identificado;Não Informada
15/04/2025;Fortaleza;Feminino;44
15/04/2025;Fortaleza;Feminino;43
15/04/2025;Russas;Feminino;35
15/04/2025;Caucaia;Masculino;33
16/04/2025;Maracanaú;Feminino;24
16/04/2025;Aquiraz;Feminino;42
17/04/2025;Fortaleza;Feminino;30
17/04/2025;Fortaleza;Feminino;56
18/04/2025;Fortaleza;Feminino;20
19/04/2025;Tianguá;Masculino;40
19/04/2025;Jaguaribe;Masculino;30
19/04/2025;Fortaleza;Feminino;37
19/04/2025;Fortaleza;Feminino;26
19/04/2025;Fortaleza;Feminino;22
19/04/2025;Fortaleza;Feminino;46
19/04/2025;Fortaleza;Feminino;34
20/04/2025;Fortaleza;Feminino;74
20/04/2025;Santa Quitéria;Feminino;72
20/04/2025;Brejo Santo;Feminino;27
20/04/2025;Juazeiro do Norte;Feminino;34
20/04/2025;Umirim;Feminino;27
21/04/2025;Caucaia;Feminino;31
21/04/2025;Caucaia;Feminino;42
21/04/2025;Fortaleza;Feminino;44
22/04/2025;Fortaleza;Feminino;27
22/04/2025;Caucaia;Feminino;25
22/04/2025;Morada Nova;Feminino;11
22/04/2025;Fortaleza;Masculino;37
22/04/2025;Aracoiaba;Masculino;35
22/04/2025;Pacatuba;Feminino;31
22/04/2025;Cascavel;Feminino;42
22/04/2025;Fortaleza;Feminino;40
23/04/2025;Fortaleza;Feminino;19
23/04/2025;Bela Cruz;Não identificado;Não Informada
23/04/2025;Fortaleza;Feminino;22
23/04/2025;Itapipoca;Não identificado;Não Informada
23/04/2025;Tauá;Feminino;31
24/04/2025;Fortaleza;Feminino;31
24/04/2025;Guaraciaba do Norte;Feminino;48
24/04/2025;Amontada;Feminino;36
24/04/2025;Sobral;Masculino;43
24/04/2025;Fortaleza;Masculino;44
24/04/2025;Fortaleza;Feminino;37
24/04/2025;Fortaleza;Não identificado;Não Informada
24/04/2025;Fortaleza;Feminino;38
25/04/2025;Limoeiro do Norte;Não identificado;Não Informada
25/04/2025;Chorozinho;Masculino;38
25/04/2025;Fortaleza;Feminino;34
25/04/2025;Cruz;Não identificado;Não Informada
25/04/2025;Sobral;Masculino;48
25/04/2025;Aracati;Masculino;61
25/04/2025;Fortaleza;Feminino;39
25/04/2025;Fortaleza;Feminino;46
26/04/2025;Fortaleza;Feminino;47
26/04/2025;Pacatuba;Feminino;71
26/04/2025;Aracati;Não identificado;41
26/04/2025;Caucaia;Feminino;36
26/04/2025;Fortaleza;Feminino;27
26/04/2025;Maranguape;Feminino;17
27/04/2025;Fortaleza;Feminino;28
27/04/2025;Fortaleza;Feminino;38
27/04/2025;Aquiraz;Não identificado;Não Informada
27/04/2025;Fortaleza;Feminino;46
27/04/2025;Jaguaribe;Feminino;47
28/04/2025;Maracanaú;Feminino;39
28/04/2025;Senador Pompeu;Feminino;30
28/04/2025;Fortaleza;Feminino;21
28/04/2025;Fortaleza;Feminino;40
28/04/2025;Fortaleza;Feminino;20
28/04/2025;Fortaleza;Feminino;32
28/04/2025;Fortaleza;Feminino;20
29/04/2025;Maracanaú;Feminino;42
29/04/2025;Sobral;Feminino;37
29/04/2025;Fortaleza;Feminino;27
29/04/2025;Fortaleza;Feminino;32
29/04/2025;Sobral;Feminino;46
30/04/2025;Fortaleza;Feminino;25
30/04/2025;Fortaleza;Feminino;40
30/04/2025;Assaré;Não identificado;Não Informada
30/04/2025;Fortaleza;Não identificado;Não Informada
01/05/2025;Horizonte;Feminino;22
01/05/2025;Jijoca de Jericoacoara;Feminino;43
01/05/2025;Iguatu;Feminino;38
01/05/2025;Fortaleza;Feminino;41
01/05/2025;Fortaleza;Feminino;54
01/05/2025;Fortaleza;Feminino;18
01/05/2025;Fortaleza;Masculino;58
01/05/2025;Morada Nova;Feminino;31
01/05/2025;Quixadá;Masculino;19
02/05/2025;Aracati;Não identificado;Não Informada
02/05/2025;Fortaleza;Feminino;28
02/05/2025;Fortaleza;Feminino;35
02/05/2025;Fortaleza;Feminino;28
02/05/2025;Russas;Masculino;42
02/05/2025;Caucaia;Feminino;54
02/05/2025;Fortaleza;Feminino;48
02/05/2025;Caucaia;Feminino;37
03/05/2025;Fortaleza;Feminino;27
03/05/2025;Fortaleza;Feminino;27
03/05/2025;Morada Nova;Feminino;29
03/05/2025;Fortaleza;Feminino;56
03/05/2025;Fortaleza;Feminino;19
03/05/2025;Cruz;Feminino;25
03/05/2025;Fortaleza;Feminino;46
03/05/2025;Fortaleza;Feminino;33
03/05/2025;Fortaleza;Feminino;29
03/05/2025;Juazeiro do Norte;Feminino;20
04/05/2025;Fortaleza;Feminino;49
04/05/2025;Fortaleza;Feminino;44
04/05/2025;Fortaleza;Feminino;44
04/05/2025;Crato;Feminino;29
04/05/2025;Sobral;Feminino;36
04/05/2025;Fortaleza;Feminino;29
04/05/2025;Russas;Masculino;32
04/05/2025;Morada Nova;Feminino;60
05/05/2025;Fortaleza;Feminino;20
05/05/2025;Fortaleza;Masculino;38
05/05/2025;Fortaleza;Feminino;28
05/05/2025;Fortaleza;Feminino;27
05/05/2025;Fortaleza;Masculino;44
05/05/2025;Nova Russas;Não identificado;Não Informada
05/05/2025;Iguatu;Não identificado;Não Informada
05/05/2025;Fortaleza;Feminino;22
05/05/2025;Caucaia;Feminino;38
05/05/2025;Ibiapina;Não identificado;Não Informada
05/05/2025;Morada Nova;Feminino;28
05/05/2025;Quixadá;Feminino;32
05/05/2025;Fortaleza;Feminino;37
05/05/2025;Boa Viagem;Feminino;39
05/05/2025;Pacatuba;Masculino;26
05/05/2025;Juazeiro do Norte;Feminino;35
05/05/2025;Iguatu;Feminino;27
06/05/2025;Maracanaú;Feminino;20
06/05/2025;Cascavel;Feminino;47
06/05/2025;Cascavel;Feminino;62
06/05/2025;Cascavel;Feminino;27
06/05/2025;Viçosa do Ceará;Masculino;35
06/05/2025;Eusébio;Feminino;Não Informada
06/05/2025;Ocara;Feminino;26
06/05/2025;Fortaleza;Feminino;40
06/05/2025;Limoeiro do Norte;Feminino;38
06/05/2025;Maranguape;Feminino;25
06/05/2025;Quixadá;Não identificado;Não Informada
06/05/2025;Fortaleza;Feminino;13
06/05/2025;Fortaleza;Não identificado;Não Informada
07/05/2025;Fortaleza;Feminino;29
07/05/2025;Uruburetama;Masculino;25
07/05/2025;Paracuru;Masculino;44
07/05/2025;Juazeiro do Norte;Não identificado;Não Informada
07/05/2025;Aracati;Não identificado;Não Informada
07/05/2025;Fortaleza;Feminino;41
07/05/2025;Itaitinga;Feminino;45
07/05/2025;Coreaú;Feminino;19
07/05/2025;Crato;Feminino;32
07/05/2025;Caucaia;Feminino;40
07/05/2025;Quixeramobim;Feminino;34
07/05/2025;Caucaia;Feminino;32
08/05/2025;Fortaleza;Feminino;52
08/05/2025;Fortaleza;Feminino;53
08/05/2025;Fortaleza;Feminino;46
08/05/2025;Fortaleza;Feminino;27
08/05/2025;Fortaleza;Feminino;43
08/05/2025;Sobral;Feminino;27
08/05/2025;Pentecoste;Feminino;32
09/05/2025;Fortaleza;Feminino;22
10/05/2025;Pacatuba;Feminino;26
10/05/2025;Fortaleza;Feminino;27
10/05/2025;Iguatu;Masculino;39
10/05/2025;Aracati;Feminino;35
10/05/2025;Fortaleza;Feminino;21
11/05/2025;Morada Nova;Feminino;32
11/05/2025;Fortaleza;Não identificado;Não Informada
11/05/2025;Fortaleza;Feminino;40
11/05/2025;Maranguape;Feminino;31
11/05/2025;Tianguá;Feminino;40
11/05/2025;Viçosa do Ceará;Feminino;43
11/05/2025;Fortaleza;Feminino;45
11/05/2025;Nova Russas;Não identificado;Não Informada
12/05/2025;Fortaleza;Feminino;25
12/05/2025;Fortaleza;Feminino;29
12/05/2025;Caucaia;Feminino;20
12/05/2025;Barbalha;Masculino;36
12/05/2025;Barbalha;Feminino;23
12/05/2025;Fortaleza;Feminino;21
12/05/2025;Fortaleza;Feminino;38
12/05/2025;Fortaleza;Feminino;38
12/05/2025;Fortaleza;Feminino;35
12/05/2025;Fortaleza;Feminino;42
12/05/2025;Fortaleza;Feminino;33
12/05/2025;Fortaleza;Feminino;60
12/05/2025;Fortaleza;Feminino;39
13/05/2025;Iguatu;Feminino;24
13/05/2025;Baturité;Não identificado;Não Informada
13/05/2025;Juazeiro do Norte;Não identificado;Não Informada
13/05/2025;Fortaleza;Feminino;35
13/05/2025;Crateús;Não identificado;Não Informada
13/05/2025;Eusébio;Feminino;50
13/05/2025;Jucás;Masculino;21
14/05/2025;Sobral;Não identificado;Não Informada
14/05/2025;Caucaia;Feminino;39
14/05/2025;Maracanaú;Feminino;48
14/05/2025;Itapipoca;Masculino;43
14/05/2025;Sobral;Feminino;27
14/05/2025;Baturité;Feminino;32
14/05/2025;Baturité;Feminino;43
14/05/2025;Fortaleza;Feminino;22
14/05/2025;Banabuiú;Feminino;29
15/05/2025;Caucaia;Feminino;15
15/05/2025;Fortaleza;Feminino;31
15/05/2025;Itapajé;Feminino;32
15/05/2025;Fortaleza;Feminino;52
15/05/2025;Aracati;Não identificado;Não Informada
15/05/2025;Fortaleza;Feminino;31
15/05/2025;Cruz;Feminino;33
15/05/2025;Fortaleza;Feminino;28
17/05/2025;Quixadá;Não identificado;Não Informada
17/05/2025;Ocara;Feminino;14
17/05/2025;Madalena;Feminino;21
17/05/2025;Fortaleza;Feminino;28
17/05/2025;Fortaleza;Feminino;43
18/05/2025;Fortaleza;Feminino;47
18/05/2025;Itapajé;Feminino;40
18/05/2025;Fortaleza;Feminino;42
18/05/2025;Fortaleza;Feminino;45
18/05/2025;Fortaleza;Masculino;80
18/05/2025;Carnaubal;Feminino;44
18/05/2025;Massapê;Feminino;25
18/05/2025;Fortaleza;Feminino;58
18/05/2025;Fortaleza;Feminino;43
19/05/2025;Fortaleza;Feminino;25
