Jogador,Ano,Mes,Dia,Evento,C. Amarelo,C. Vermelho,Adversário,Competição,Time,PLACAR,Resultado
Cristiano Ronaldo,2017,10,17,Cartão Amarelo,1,0,Tottenham,Champions League,Real Madrid,1-1,Empate
Cristiano Ronaldo,2017,10,14,Gol,0,0,Getafe,La Liga (Espanha),Real Madrid,1-2,Vitória
Cristiano Ronaldo,2017,10,10,Apenas Participação,0,0,Suíça,Eliminatórias da Copa do Mundo,Portugal,2-0,Vitória
Cristiano Ronaldo,2017,10,7,Gol,0,0,Andorra,Eliminatórias da Copa do Mundo,Portugal,0-2,Vitória
Cristiano Ronaldo,2017,10,1,Assistência,0,0,Espanyol,La Liga (Espanha),Real Madrid,2-0,Vitória
Cristiano Ronaldo,2017,9,26,Gol,0,0,Borussia Dortmund,Champions League,Real Madrid,1-3,Vitória
Cristiano Ronaldo,2017,9,26,Gol,0,0,Borussia Dortmund,Champions League,Real Madrid,1-3,Vitória
Cristiano Ronaldo,2017,9,23,Apenas Participação,0,0,Alavés,La Liga (Espanha),Real Madrid,1-2,Vitória
Cristiano Ronaldo,2017,9,20,Apenas Participação,0,0,Real Betis,La Liga (Espanha),Real Madrid,0-1,Derrota
Cristiano Ronaldo,2017,9,13,Gol,0,0,APOEL,Champions League,Real Madrid,3-0,Vitória
Cristiano Ronaldo,2017,9,13,Gol,0,0,APOEL,Champions League,Real Madrid,3-0,Vitória
Cristiano Ronaldo,2017,9,3,Assistência,1,0,Hungria,Eliminatórias da Copa do Mundo,Portugal,0-1,Vitória
Cristiano Ronaldo,2017,9,3,Cartão Amarelo,1,0,Hungria,Eliminatórias da Copa do Mundo,Portugal,0-1,Vitória
Cristiano Ronaldo,2017,8,31,Gol,0,0,Ilhas Faroé,Eliminatórias da Copa do Mundo,Portugal,5-1,Vitória
Cristiano Ronaldo,2017,8,31,Gol,0,0,Ilhas Faroé,Eliminatórias da Copa do Mundo,Portugal,5-1,Vitória
Cristiano Ronaldo,2017,8,31,Gol,0,0,Ilhas Faroé,Eliminatórias da Copa do Mundo,Portugal,5-1,Vitória
Cristiano Ronaldo,2017,8,31,Assistência,0,0,Ilhas Faroé,Eliminatórias da Copa do Mundo,Portugal,5-1,Vitória
Cristiano Ronaldo,2017,8,13,Gol,1,1,Barcelona,Supercopa da Espanha,Real Madrid,1-3,Vitória
Cristiano Ronaldo,2017,8,13,Cartão Amarelo,1,1,Barcelona,Supercopa da Espanha,Real Madrid,1-3,Vitória
Cristiano Ronaldo,2017,8,13,Cartão Vermelho,1,1,Barcelona,Supercopa da Espanha,Real Madrid,1-3,Vitória
Cristiano Ronaldo,2017,8,8,Apenas Participação,0,0,Manchester United,SCE,Real Madrid,2-1,Derrota
Cristiano Ronaldo,2017,6,28,Apenas Participação,0,0,Chile,CC,Portugal,0-0(0-3)g.p.,
Cristiano Ronaldo,2017,6,24,Gol,0,0,Nova Zelândia,CC,Portugal,0-4,Vitória
Cristiano Ronaldo,2017,6,21,Gol,0,0,Rússia,CC,Portugal,0-1,Vitória
Cristiano Ronaldo,2017,6,18,Assistência,0,0,México,CC,Portugal,2-2,Empate
Cristiano Ronaldo,2017,6,9,Gol,0,0,Letônia,Eliminatórias da Copa do Mundo,Portugal,0-3,Vitória
Cristiano Ronaldo,2017,6,9,Gol,0,0,Letônia,Eliminatórias da Copa do Mundo,Portugal,0-3,Vitória
Cristiano Ronaldo,2017,6,9,Assistência,0,0,Letônia,Eliminatórias da Copa do Mundo,Portugal,0-3,Vitória
Cristiano Ronaldo,2017,6,3,Gol,0,0,Juventus,Champions League,Real Madrid,1-4,Vitória
Cristiano Ronaldo,2017,6,3,Gol,0,0,Juventus,Champions League,Real Madrid,1-4,Vitória
Cristiano Ronaldo,2017,5,21,Gol,0,0,Málaga,La Liga (Espanha),Real Madrid,0-2,Vitória
Cristiano Ronaldo,2017,5,17,Gol,0,0,Celta de Vigo,La Liga (Espanha),Real Madrid,1-4,Vitória
Cristiano Ronaldo,2017,5,17,Gol,0,0,Celta de Vigo,La Liga (Espanha),Real Madrid,1-4,Vitória
Cristiano Ronaldo,2017,5,14,Gol,0,0,Sevilla,La Liga (Espanha),Real Madrid,4-1,Vitória
Cristiano Ronaldo,2017,5,14,Gol,0,0,Sevilla,La Liga (Espanha),Real Madrid,4-1,Vitória
Cristiano Ronaldo,2017,5,10,Apenas Participação,0,0,Atlético de Madrid,Champions League,Real Madrid,2-1,Derrota
Cristiano Ronaldo,2017,5,2,Gol,0,0,Atlético de Madrid,Champions League,Real Madrid,3-0,Vitória
Cristiano Ronaldo,2017,5,2,Gol,0,0,Atlético de Madrid,Champions League,Real Madrid,3-0,Vitória
Cristiano Ronaldo,2017,5,2,Gol,0,0,Atlético de Madrid,Champions League,Real Madrid,3-0,Vitória
Cristiano Ronaldo,2017,4,29,Gol,0,0,Valencia,La Liga (Espanha),Real Madrid,2-1,Vitória
Cristiano Ronaldo,2017,4,23,Apenas Participação,0,0,Barcelona,La Liga (Espanha),Real Madrid,2-3,Derrota
Cristiano Ronaldo,2017,4,18,Gol,0,0,Bayern München,Champions League,Real Madrid,4-2(a.p.),
Cristiano Ronaldo,2017,4,18,Gol,0,0,Bayern München,Champions League,Real Madrid,4-2(a.p.),
Cristiano Ronaldo,2017,4,18,Gol,0,0,Bayern München,Champions League,Real Madrid,4-2(a.p.),
Cristiano Ronaldo,2017,4,12,Gol,0,0,Bayern München,Champions League,Real Madrid,1-2,Vitória
Cristiano Ronaldo,2017,4,12,Gol,0,0,Bayern München,Champions League,Real Madrid,1-2,Vitória
Cristiano Ronaldo,2017,4,8,Apenas Participação,0,0,Atlético de Madrid,La Liga (Espanha),Real Madrid,1-1,Empate
Cristiano Ronaldo,2017,4,2,Assistência,0,0,Alavés,La Liga (Espanha),Real Madrid,3-0,Vitória
Cristiano Ronaldo,2017,3,28,Gol,0,0,Suécia,Amistosos da Seleção,Portugal,2-3,Derrota
Cristiano Ronaldo,2017,3,25,Gol,0,0,Hungria,Eliminatórias da Copa do Mundo,Portugal,3-0,Vitória
Cristiano Ronaldo,2017,3,25,Gol,0,0,Hungria,Eliminatórias da Copa do Mundo,Portugal,3-0,Vitória
Cristiano Ronaldo,2017,3,18,Assistência,0,0,Athletic Bilbao,La Liga (Espanha),Real Madrid,1-2,Vitória
Cristiano Ronaldo,2017,3,18,Assistência,0,0,Athletic Bilbao,La Liga (Espanha),Real Madrid,1-2,Vitória
Cristiano Ronaldo,2017,3,12,Gol,0,0,Real Betis,La Liga (Espanha),Real Madrid,2-1,Vitória
Cristiano Ronaldo,2017,3,7,Apenas Participação,0,0,Napoli,Champions League,Real Madrid,1-3,Vitória
Cristiano Ronaldo,2017,3,1,Gol,1,0,Las Palmas,La Liga (Espanha),Real Madrid,3-3,Empate
Cristiano Ronaldo,2017,3,1,Gol,1,0,Las Palmas,La Liga (Espanha),Real Madrid,3-3,Empate
Cristiano Ronaldo,2017,3,1,Cartão Amarelo,1,0,Las Palmas,La Liga (Espanha),Real Madrid,3-3,Empate
Cristiano Ronaldo,2017,2,26,Gol,0,0,Villarreal,La Liga (Espanha),Real Madrid,2-3,Vitória
Cristiano Ronaldo,2017,2,22,Gol,0,0,Valencia,La Liga (Espanha),Real Madrid,2-1,Derrota
Cristiano Ronaldo,2017,2,18,Apenas Participação,0,0,Espanyol,La Liga (Espanha),Real Madrid,2-0,Vitória
Cristiano Ronaldo,2017,2,15,Assistência,0,0,Napoli,Champions League,Real Madrid,3-1,Vitória
Cristiano Ronaldo,2017,2,11,Gol,0,0,Osasuna,La Liga (Espanha),Real Madrid,1-3,Vitória
Cristiano Ronaldo,2017,1,29,Gol,0,0,Real Sociedad,La Liga (Espanha),Real Madrid,3-0,Vitória
Cristiano Ronaldo,2017,1,29,Assistência,0,0,Real Sociedad,La Liga (Espanha),Real Madrid,3-0,Vitória
Cristiano Ronaldo,2017,1,25,Gol,0,0,Celta de Vigo,Copa do Rei (Espanha),Real Madrid,2-2,Empate
Cristiano Ronaldo,2017,1,21,Apenas Participação,0,0,Málaga,La Liga (Espanha),Real Madrid,2-1,Vitória
Cristiano Ronaldo,2017,1,18,Apenas Participação,0,0,Celta de Vigo,Copa do Rei (Espanha),Real Madrid,1-2,Derrota
Cristiano Ronaldo,2017,1,15,Gol,0,0,Sevilla,La Liga (Espanha),Real Madrid,2-1,Derrota
Cristiano Ronaldo,2017,1,7,Gol,0,0,Granada,La Liga (Espanha),Real Madrid,5-0,Vitória
Cristiano Ronaldo,2018,12,29,Gol,0,0,Sampdoria,SA,Juventus,2-1,Vitória
Cristiano Ronaldo,2018,12,29,Gol,0,0,Sampdoria,SA,Juventus,2-1,Vitória
Cristiano Ronaldo,2018,12,26,Gol,0,0,Atalanta,SA,Juventus,2-2,Empate
Cristiano Ronaldo,2018,12,22,Apenas Participação,0,0,Roma,SA,Juventus,1-0,Vitória
Cristiano Ronaldo,2018,12,15,Gol,1,0,Torino,SA,Juventus,0-1,Vitória
Cristiano Ronaldo,2018,12,15,Cartão Amarelo,1,0,Torino,SA,Juventus,0-1,Vitória
Cristiano Ronaldo,2018,12,12,Assistência,0,0,Young Boys,Champions League,Juventus,2-1,Derrota
Cristiano Ronaldo,2018,12,7,Apenas Participação,0,0,Internazionale,SA,Juventus,1-0,Vitória
Cristiano Ronaldo,2018,12,1,Gol,1,0,Fiorentina,SA,Juventus,0-3,Vitória
Cristiano Ronaldo,2018,12,1,Cartão Amarelo,1,0,Fiorentina,SA,Juventus,0-3,Vitória
Cristiano Ronaldo,2018,11,27,Assistência,0,0,Valencia,Champions League,Juventus,1-0,Vitória
Cristiano Ronaldo,2018,11,24,Gol,0,0,SPAL,SA,Juventus,2-0,Vitória
Cristiano Ronaldo,2018,11,11,Gol,0,0,Milan,SA,Juventus,0-2,Vitória
Cristiano Ronaldo,2018,11,7,Gol,0,0,Manchester United,Champions League,Juventus,1-2,Derrota
Cristiano Ronaldo,2018,11,3,Assistência,0,0,Cagliari,SA,Juventus,3-1,Vitória
Cristiano Ronaldo,2018,10,27,Gol,0,0,Empoli,SA,Juventus,1-2,Vitória
Cristiano Ronaldo,2018,10,27,Gol,0,0,Empoli,SA,Juventus,1-2,Vitória
Cristiano Ronaldo,2018,10,23,Apenas Participação,0,0,Manchester United,Champions League,Juventus,0-1,Vitória
Cristiano Ronaldo,2018,10,20,Gol,0,0,Genoa,SA,Juventus,1-1,Empate
Cristiano Ronaldo,2018,10,6,Gol,0,0,Udinese,SA,Juventus,0-2,Vitória
Cristiano Ronaldo,2018,9,29,Assistência,0,0,Napoli,SA,Juventus,3-1,Vitória
Cristiano Ronaldo,2018,9,29,Assistência,0,0,Napoli,SA,Juventus,3-1,Vitória
Cristiano Ronaldo,2018,9,26,Assistência,0,0,Bologna,SA,Juventus,2-0,Vitória
Cristiano Ronaldo,2018,9,23,Gol,0,0,Frosinone,SA,Juventus,0-2,Vitória
Cristiano Ronaldo,2018,9,19,Cartão Vermelho,0,1,Valencia,Champions League,Juventus,0-2,Vitória
Cristiano Ronaldo,2018,9,16,Gol,0,0,Sassuolo,SA,Juventus,2-1,Vitória
Cristiano Ronaldo,2018,9,16,Gol,0,0,Sassuolo,SA,Juventus,2-1,Vitória
Cristiano Ronaldo,2018,9,1,Apenas Participação,0,0,Parma,SA,Juventus,1-2,Vitória
Cristiano Ronaldo,2018,8,25,Assistência,0,0,Lazio,SA,Juventus,2-0,Vitória
Cristiano Ronaldo,2018,8,18,Apenas Participação,0,0,Chievo,SA,Juventus,2-3,Vitória
Cristiano Ronaldo,2018,6,30,Cartão Amarelo,1,0,Uruguai,Copa do Mundo,Portugal,2-1,Derrota
Cristiano Ronaldo,2018,6,25,Cartão Amarelo,1,0,Irã,Copa do Mundo,Portugal,1-1,Empate
Cristiano Ronaldo,2018,6,20,Gol,0,0,Marrocos,Copa do Mundo,Portugal,1-0,Derrota
Cristiano Ronaldo,2018,6,15,Gol,0,0,Espanha,Copa do Mundo,Portugal,3-3,Empate
Cristiano Ronaldo,2018,6,15,Gol,0,0,Espanha,Copa do Mundo,Portugal,3-3,Empate
Cristiano Ronaldo,2018,6,15,Gol,0,0,Espanha,Copa do Mundo,Portugal,3-3,Empate
Cristiano Ronaldo,2018,6,7,Assistência,0,0,Argélia,Amistosos da Seleção,Portugal,3-0,Vitória
Cristiano Ronaldo,2018,5,26,Apenas Participação,0,0,Liverpool,Champions League,Real Madrid,3-1,Derrota
Cristiano Ronaldo,2018,5,19,Gol,0,0,Villarreal,La Liga (Espanha),Real Madrid,2-2,Empate
Cristiano Ronaldo,2018,5,6,Gol,0,0,Barcelona,La Liga (Espanha),Real Madrid,2-2,Empate
Cristiano Ronaldo,2018,5,1,Apenas Participação,0,0,Bayern München,Champions League,Real Madrid,2-2,Empate
Cristiano Ronaldo,2018,4,25,Apenas Participação,0,0,Bayern München,Champions League,Real Madrid,1-2,Vitória
Cristiano Ronaldo,2018,4,18,Gol,0,0,Athletic Bilbao,La Liga (Espanha),Real Madrid,1-1,Empate
Cristiano Ronaldo,2018,4,11,Gol,1,0,Juventus,Champions League,Real Madrid,1-3,Derrota
Cristiano Ronaldo,2018,4,11,Cartão Amarelo,1,0,Juventus,Champions League,Real Madrid,1-3,Derrota
Cristiano Ronaldo,2018,4,8,Gol,0,0,Atlético de Madrid,La Liga (Espanha),Real Madrid,1-1,Empate
Cristiano Ronaldo,2018,4,3,Gol,0,0,Juventus,Champions League,Real Madrid,0-3,Vitória
Cristiano Ronaldo,2018,4,3,Gol,0,0,Juventus,Champions League,Real Madrid,0-3,Vitória
Cristiano Ronaldo,2018,4,3,Assistência,0,0,Juventus,Champions League,Real Madrid,0-3,Vitória
Cristiano Ronaldo,2018,3,26,Apenas Participação,0,0,Holanda,Amistosos da Seleção,Portugal,0-3,Vitória
Cristiano Ronaldo,2018,3,23,Gol,0,0,Egito,Amistosos da Seleção,Portugal,1-2,Vitória
Cristiano Ronaldo,2018,3,23,Gol,0,0,Egito,Amistosos da Seleção,Portugal,1-2,Vitória
Cristiano Ronaldo,2018,3,18,Gol,0,0,Girona,La Liga (Espanha),Real Madrid,6-3,Vitória
Cristiano Ronaldo,2018,3,18,Gol,0,0,Girona,La Liga (Espanha),Real Madrid,6-3,Vitória
Cristiano Ronaldo,2018,3,18,Gol,0,0,Girona,La Liga (Espanha),Real Madrid,6-3,Vitória
Cristiano Ronaldo,2018,3,18,Gol,0,0,Girona,La Liga (Espanha),Real Madrid,6-3,Vitória
Cristiano Ronaldo,2018,3,18,Assistência,0,0,Girona,La Liga (Espanha),Real Madrid,6-3,Vitória
Cristiano Ronaldo,2018,3,10,Gol,0,0,Eibar,La Liga (Espanha),Real Madrid,1-2,Vitória
Cristiano Ronaldo,2018,3,10,Gol,0,0,Eibar,La Liga (Espanha),Real Madrid,1-2,Vitória
Cristiano Ronaldo,2018,3,6,Gol,0,0,PSG,Champions League,Real Madrid,1-2,Vitória
Cristiano Ronaldo,2018,3,6,Assistência,0,0,PSG,Champions League,Real Madrid,1-2,Vitória
Cristiano Ronaldo,2018,3,3,Gol,0,0,Getafe,La Liga (Espanha),Real Madrid,3-1,Vitória
Cristiano Ronaldo,2018,3,3,Gol,0,0,Getafe,La Liga (Espanha),Real Madrid,3-1,Vitória
Cristiano Ronaldo,2018,2,24,Gol,0,0,Alavés,La Liga (Espanha),Real Madrid,4-0,Vitória
Cristiano Ronaldo,2018,2,24,Gol,0,0,Alavés,La Liga (Espanha),Real Madrid,4-0,Vitória
Cristiano Ronaldo,2018,2,18,Gol,0,0,Real Betis,La Liga (Espanha),Real Madrid,3-5,Vitória
Cristiano Ronaldo,2018,2,14,Gol,0,0,PSG,Champions League,Real Madrid,3-1,Vitória
Cristiano Ronaldo,2018,2,14,Gol,0,0,PSG,Champions League,Real Madrid,3-1,Vitória
Cristiano Ronaldo,2018,2,10,Gol,0,0,Real Sociedad,La Liga (Espanha),Real Madrid,5-2,Vitória
Cristiano Ronaldo,2018,2,10,Gol,0,0,Real Sociedad,La Liga (Espanha),Real Madrid,5-2,Vitória
Cristiano Ronaldo,2018,2,10,Gol,0,0,Real Sociedad,La Liga (Espanha),Real Madrid,5-2,Vitória
Cristiano Ronaldo,2018,2,10,Assistência,0,0,Real Sociedad,La Liga (Espanha),Real Madrid,5-2,Vitória
Cristiano Ronaldo,2018,2,3,Apenas Participação,0,0,Levante,La Liga (Espanha),Real Madrid,2-2,Empate
Cristiano Ronaldo,2018,1,27,Gol,0,0,Valencia,La Liga (Espanha),Real Madrid,1-4,Vitória
Cristiano Ronaldo,2018,1,27,Gol,0,0,Valencia,La Liga (Espanha),Real Madrid,1-4,Vitória
Cristiano Ronaldo,2018,1,21,Gol,0,0,Deportivo,La Liga (Espanha),Real Madrid,7-1,Vitória
Cristiano Ronaldo,2018,1,21,Gol,0,0,Deportivo,La Liga (Espanha),Real Madrid,7-1,Vitória
Cristiano Ronaldo,2018,1,21,Assistência,0,0,Deportivo,La Liga (Espanha),Real Madrid,7-1,Vitória
Cristiano Ronaldo,2018,1,13,Apenas Participação,0,0,Villarreal,La Liga (Espanha),Real Madrid,0-1,Derrota
Cristiano Ronaldo,2018,1,7,Apenas Participação,0,0,Celta de Vigo,La Liga (Espanha),Real Madrid,2-2,Empate
